transcript_id	gene_id	gene_name
unassigned_transcript_1063	L0F63_003527	L0F63_003527
unassigned_transcript_1064	L0F63_003538	L0F63_003538
gnl|WGS:JAKSZP|L0F63_003546-T1_mrna	L0F63_003546	L0F63_003546
gnl|WGS:JAKSZP|L0F63_003555-T1_mrna	L0F63_003555	L0F63_003555
gnl|WGS:JAKSZP|L0F63_003569-T1_mrna	L0F63_003569	L0F63_003569
gnl|WGS:JAKSZP|L0F63_003613-T1_mrna	L0F63_003613	L0F63_003613
unassigned_transcript_1065	L0F63_003643	L0F63_003643
gnl|WGS:JAKSZP|L0F63_003654-T1_mrna	L0F63_003654	L0F63_003654
gnl|WGS:JAKSZP|L0F63_003655-T1_mrna	L0F63_003655	L0F63_003655
gnl|WGS:JAKSZP|L0F63_003656-T1_mrna	L0F63_003656	L0F63_003656
gnl|WGS:JAKSZP|L0F63_003675-T1_mrna	L0F63_003675	L0F63_003675
gnl|WGS:JAKSZP|L0F63_003684-T1_mrna	L0F63_003684	L0F63_003684
gnl|WGS:JAKSZP|L0F63_003685-T1_mrna	L0F63_003685	L0F63_003685
gnl|WGS:JAKSZP|L0F63_003725-T1_mrna	L0F63_003725	L0F63_003725
gnl|WGS:JAKSZP|L0F63_003747-T1_mrna	L0F63_003747	L0F63_003747
gnl|WGS:JAKSZP|L0F63_003759-T1_mrna	L0F63_003759	L0F63_003759
unassigned_transcript_1066	L0F63_003766	L0F63_003766
gnl|WGS:JAKSZP|L0F63_003767-T1_mrna	L0F63_003767	L0F63_003767
unassigned_transcript_1067	L0F63_003775	L0F63_003775
gnl|WGS:JAKSZP|L0F63_003793-T1_mrna	L0F63_003793	L0F63_003793
unassigned_transcript_1068	L0F63_003802	L0F63_003802
unassigned_transcript_1069	L0F63_003810	L0F63_003810
gnl|WGS:JAKSZP|L0F63_003811-T1_mrna	L0F63_003811	L0F63_003811
gnl|WGS:JAKSZP|L0F63_003818-T1_mrna	L0F63_003818	L0F63_003818
gnl|WGS:JAKSZP|L0F63_003819-T1_mrna	L0F63_003819	L0F63_003819
gnl|WGS:JAKSZP|L0F63_003830-T1_mrna	L0F63_003830	L0F63_003830
unassigned_transcript_1070	L0F63_003841	L0F63_003841
gnl|WGS:JAKSZP|L0F63_003859-T1_mrna	L0F63_003859	L0F63_003859
unassigned_transcript_1071	L0F63_003865	L0F63_003865
unassigned_transcript_1072	L0F63_003866	L0F63_003866
gnl|WGS:JAKSZP|L0F63_003867-T1_mrna	L0F63_003867	L0F63_003867
gnl|WGS:JAKSZP|L0F63_003903-T1_mrna	L0F63_003903	L0F63_003903
gnl|WGS:JAKSZP|L0F63_003919-T1_mrna	L0F63_003919	L0F63_003919
gnl|WGS:JAKSZP|L0F63_003927-T1_mrna	L0F63_003927	L0F63_003927
unassigned_transcript_1073	L0F63_003971	L0F63_003971
gnl|WGS:JAKSZP|L0F63_003995-T1_mrna	L0F63_003995	L0F63_003995
gnl|WGS:JAKSZP|L0F63_003996-T1_mrna	L0F63_003996	L0F63_003996
unassigned_transcript_1074	L0F63_004007	L0F63_004007
unassigned_transcript_1075	L0F63_004008	L0F63_004008
unassigned_transcript_1076	L0F63_004013	L0F63_004013
gnl|WGS:JAKSZP|L0F63_004046-T1_mrna	L0F63_004046	L0F63_004046
gnl|WGS:JAKSZP|L0F63_004056-T1_mrna	L0F63_004056	L0F63_004056
gnl|WGS:JAKSZP|L0F63_004064-T1_mrna	L0F63_004064	L0F63_004064
unassigned_transcript_1077	L0F63_004065	L0F63_004065
gnl|WGS:JAKSZP|L0F63_004078-T1_mrna	L0F63_004078	L0F63_004078
gnl|WGS:JAKSZP|L0F63_004085-T1_mrna	L0F63_004085	L0F63_004085
unassigned_transcript_1078	L0F63_004094	L0F63_004094
gnl|WGS:JAKSZP|L0F63_004100-T1_mrna	L0F63_004100	L0F63_004100
gnl|WGS:JAKSZP|L0F63_004120-T1_mrna	L0F63_004120	L0F63_004120
gnl|WGS:JAKSZP|L0F63_004151-T1_mrna	L0F63_004151	L0F63_004151
unassigned_transcript_1079	L0F63_004161	L0F63_004161
unassigned_transcript_1080	L0F63_004162	L0F63_004162
unassigned_transcript_1081	L0F63_004163	L0F63_004163
gnl|WGS:JAKSZP|L0F63_004189-T1_mrna	L0F63_004189	L0F63_004189
gnl|WGS:JAKSZP|L0F63_004194-T1_mrna	L0F63_004194	L0F63_004194
gnl|WGS:JAKSZP|L0F63_004212-T1_mrna	L0F63_004212	L0F63_004212
gnl|WGS:JAKSZP|L0F63_004226-T1_mrna	L0F63_004226	L0F63_004226
gnl|WGS:JAKSZP|L0F63_004227-T1_mrna	L0F63_004227	L0F63_004227
gnl|WGS:JAKSZP|L0F63_004228-T1_mrna	L0F63_004228	L0F63_004228
gnl|WGS:JAKSZP|L0F63_004229-T1_mrna	L0F63_004229	L0F63_004229
unassigned_transcript_1082	L0F63_004253	L0F63_004253
gnl|WGS:JAKSZP|L0F63_004282-T1_mrna	L0F63_004282	L0F63_004282
gnl|WGS:JAKSZP|L0F63_004290-T1_mrna	L0F63_004290	L0F63_004290
unassigned_transcript_1083	L0F63_004302	L0F63_004302
gnl|WGS:JAKSZP|L0F63_004303-T1_mrna	L0F63_004303	L0F63_004303
gnl|WGS:JAKSZP|L0F63_004313-T1_mrna	L0F63_004313	L0F63_004313
gnl|WGS:JAKSZP|L0F63_004353-T1_mrna	L0F63_004353	L0F63_004353
unassigned_transcript_1084	L0F63_004387	L0F63_004387
gnl|WGS:JAKSZP|L0F63_004391-T1_mrna	L0F63_004391	L0F63_004391
unassigned_transcript_1085	L0F63_004392	L0F63_004392
unassigned_transcript_1086	L0F63_004404	L0F63_004404
gnl|WGS:JAKSZP|L0F63_004405-T1_mrna	L0F63_004405	L0F63_004405
gnl|WGS:JAKSZP|L0F63_004424-T1_mrna	L0F63_004424	L0F63_004424
gnl|WGS:JAKSZP|L0F63_004447-T1_mrna	L0F63_004447	L0F63_004447
gnl|WGS:JAKSZP|L0F63_004448-T1_mrna	L0F63_004448	L0F63_004448
gnl|WGS:JAKSZP|L0F63_004469-T1_mrna	L0F63_004469	L0F63_004469
gnl|WGS:JAKSZP|L0F63_004470-T1_mrna	L0F63_004470	L0F63_004470
gnl|WGS:JAKSZP|L0F63_004480-T1_mrna	L0F63_004480	L0F63_004480
unassigned_transcript_1087	L0F63_004504	L0F63_004504
gnl|WGS:JAKSZP|L0F63_004505-T1_mrna	L0F63_004505	L0F63_004505
gnl|WGS:JAKSZP|L0F63_004547-T1_mrna	L0F63_004547	L0F63_004547
gnl|WGS:JAKSZP|L0F63_004554-T1_mrna	L0F63_004554	L0F63_004554
gnl|WGS:JAKSZP|L0F63_004566-T1_mrna	L0F63_004566	L0F63_004566
unassigned_transcript_1088	L0F63_004570	L0F63_004570
gnl|WGS:JAKSZP|L0F63_004651-T1_mrna	L0F63_004651	L0F63_004651
gnl|WGS:JAKSZP|L0F63_004665-T1_mrna	L0F63_004665	L0F63_004665
unassigned_transcript_1089	L0F63_004666	L0F63_004666
gnl|WGS:JAKSZP|L0F63_004686-T1_mrna	L0F63_004686	L0F63_004686
gnl|WGS:JAKSZP|L0F63_004693-T1_mrna	L0F63_004693	L0F63_004693
unassigned_transcript_1090	L0F63_004694	L0F63_004694
unassigned_transcript_1091	L0F63_004698	L0F63_004698
gnl|WGS:JAKSZP|L0F63_004699-T1_mrna	L0F63_004699	L0F63_004699
gnl|WGS:JAKSZP|L0F63_004718-T1_mrna	L0F63_004718	L0F63_004718
unassigned_transcript_1092	L0F63_004768	L0F63_004768
gnl|WGS:JAKSZP|L0F63_004778-T1_mrna	L0F63_004778	L0F63_004778
gnl|WGS:JAKSZP|L0F63_004789-T1_mrna	L0F63_004789	L0F63_004789
unassigned_transcript_1093	L0F63_004814	L0F63_004814
gnl|WGS:JAKSZP|L0F63_004818-T1_mrna	L0F63_004818	L0F63_004818
gnl|WGS:JAKSZP|L0F63_004832-T1_mrna	L0F63_004832	L0F63_004832
unassigned_transcript_1094	L0F63_004865	L0F63_004865
unassigned_transcript_1095	L0F63_004877	L0F63_004877
gnl|WGS:JAKSZP|L0F63_004880-T1_mrna	L0F63_004880	L0F63_004880
gnl|WGS:JAKSZP|L0F63_004881-T1_mrna	L0F63_004881	L0F63_004881
unassigned_transcript_1096	L0F63_004886	L0F63_004886
unassigned_transcript_1097	L0F63_004907	L0F63_004907
gnl|WGS:JAKSZP|L0F63_004920-T1_mrna	L0F63_004920	L0F63_004920
unassigned_transcript_1098	L0F63_004930	L0F63_004930
gnl|WGS:JAKSZP|L0F63_004935-T1_mrna	L0F63_004935	L0F63_004935
gnl|WGS:JAKSZP|L0F63_004946-T1_mrna	L0F63_004946	L0F63_004946
gnl|WGS:JAKSZP|L0F63_004969-T1_mrna	L0F63_004969	L0F63_004969
gnl|WGS:JAKSZP|L0F63_005012-T1_mrna	L0F63_005012	L0F63_005012
gnl|WGS:JAKSZP|L0F63_005032-T1_mrna	L0F63_005032	L0F63_005032
gnl|WGS:JAKSZP|L0F63_005043-T1_mrna	L0F63_005043	L0F63_005043
gnl|WGS:JAKSZP|L0F63_005051-T1_mrna	L0F63_005051	L0F63_005051
gnl|WGS:JAKSZP|L0F63_005052-T1_mrna	L0F63_005052	L0F63_005052
gnl|WGS:JAKSZP|L0F63_005054-T1_mrna	L0F63_005054	L0F63_005054
unassigned_transcript_1099	L0F63_005072	L0F63_005072
gnl|WGS:JAKSZP|L0F63_005127-T1_mrna	L0F63_005127	L0F63_005127
unassigned_transcript_1100	L0F63_005137	L0F63_005137
gnl|WGS:JAKSZP|L0F63_005142-T1_mrna	L0F63_005142	L0F63_005142
gnl|WGS:JAKSZP|L0F63_005145-T1_mrna	L0F63_005145	L0F63_005145
gnl|WGS:JAKSZP|L0F63_005159-T1_mrna	L0F63_005159	L0F63_005159
gnl|WGS:JAKSZP|L0F63_005169-T1_mrna	L0F63_005169	L0F63_005169
gnl|WGS:JAKSZP|L0F63_005170-T1_mrna	L0F63_005170	L0F63_005170
gnl|WGS:JAKSZP|L0F63_005171-T1_mrna	L0F63_005171	L0F63_005171
gnl|WGS:JAKSZP|L0F63_005195-T1_mrna	L0F63_005195	L0F63_005195
gnl|WGS:JAKSZP|L0F63_005196-T1_mrna	L0F63_005196	L0F63_005196
unassigned_transcript_1101	L0F63_005230	L0F63_005230
gnl|WGS:JAKSZP|L0F63_005231-T1_mrna	L0F63_005231	L0F63_005231
gnl|WGS:JAKSZP|L0F63_005232-T1_mrna	L0F63_005232	L0F63_005232
gnl|WGS:JAKSZP|L0F63_005254-T1_mrna	L0F63_005254	L0F63_005254
gnl|WGS:JAKSZP|L0F63_005280-T1_mrna	L0F63_005280	L0F63_005280
gnl|WGS:JAKSZP|L0F63_005286-T1_mrna	L0F63_005286	L0F63_005286
gnl|WGS:JAKSZP|L0F63_005329-T1_mrna	L0F63_005329	L0F63_005329
gnl|WGS:JAKSZP|L0F63_005330-T1_mrna	L0F63_005330	L0F63_005330
gnl|WGS:JAKSZP|L0F63_005357-T1_mrna	L0F63_005357	L0F63_005357
gnl|WGS:JAKSZP|L0F63_005358-T1_mrna	L0F63_005358	L0F63_005358
gnl|WGS:JAKSZP|L0F63_005361-T1_mrna	L0F63_005361	L0F63_005361
unassigned_transcript_1102	L0F63_005362	L0F63_005362
gnl|WGS:JAKSZP|L0F63_005378-T1_mrna	L0F63_005378	L0F63_005378
gnl|WGS:JAKSZP|L0F63_005402-T1_mrna	L0F63_005402	L0F63_005402
gnl|WGS:JAKSZP|L0F63_005403-T1_mrna	L0F63_005403	L0F63_005403
gnl|WGS:JAKSZP|L0F63_005413-T1_mrna	L0F63_005413	L0F63_005413
gnl|WGS:JAKSZP|L0F63_005418-T1_mrna	L0F63_005418	L0F63_005418
gnl|WGS:JAKSZP|L0F63_005434-T1_mrna	L0F63_005434	L0F63_005434
gnl|WGS:JAKSZP|L0F63_005438-T1_mrna	L0F63_005438	L0F63_005438
gnl|WGS:JAKSZP|L0F63_005439-T1_mrna	L0F63_005439	L0F63_005439
gnl|WGS:JAKSZP|L0F63_005449-T1_mrna	L0F63_005449	L0F63_005449
gnl|WGS:JAKSZP|L0F63_005481-T1_mrna	L0F63_005481	L0F63_005481
gnl|WGS:JAKSZP|L0F63_005506-T1_mrna	L0F63_005506	L0F63_005506
gnl|WGS:JAKSZP|L0F63_005517-T1_mrna	L0F63_005517	L0F63_005517
unassigned_transcript_1103	L0F63_005562	L0F63_005562
gnl|WGS:JAKSZP|L0F63_005565-T1_mrna	L0F63_005565	L0F63_005565
gnl|WGS:JAKSZP|L0F63_005567-T1_mrna	L0F63_005567	L0F63_005567
gnl|WGS:JAKSZP|L0F63_005574-T1_mrna	L0F63_005574	L0F63_005574
gnl|WGS:JAKSZP|L0F63_005578-T1_mrna	L0F63_005578	L0F63_005578
gnl|WGS:JAKSZP|L0F63_005623-T1_mrna	L0F63_005623	L0F63_005623
gnl|WGS:JAKSZP|L0F63_005628-T1_mrna	L0F63_005628	L0F63_005628
gnl|WGS:JAKSZP|L0F63_005636-T1_mrna	L0F63_005636	L0F63_005636
unassigned_transcript_1104	L0F63_005639	L0F63_005639
unassigned_transcript_1105	L0F63_005642	L0F63_005642
gnl|WGS:JAKSZP|L0F63_005653-T1_mrna	L0F63_005653	L0F63_005653
gnl|WGS:JAKSZP|L0F63_005659-T1_mrna	L0F63_005659	L0F63_005659
gnl|WGS:JAKSZP|L0F63_005674-T1_mrna	L0F63_005674	L0F63_005674
gnl|WGS:JAKSZP|L0F63_005679-T1_mrna	L0F63_005679	L0F63_005679
gnl|WGS:JAKSZP|L0F63_005686-T1_mrna	L0F63_005686	L0F63_005686
gnl|WGS:JAKSZP|L0F63_005700-T1_mrna	L0F63_005700	L0F63_005700
gnl|WGS:JAKSZP|L0F63_005707-T1_mrna	L0F63_005707	L0F63_005707
gnl|WGS:JAKSZP|L0F63_005711-T1_mrna	L0F63_005711	L0F63_005711
gnl|WGS:JAKSZP|L0F63_005719-T1_mrna	L0F63_005719	L0F63_005719
gnl|WGS:JAKSZP|L0F63_005793-T1_mrna	L0F63_005793	L0F63_005793
unassigned_transcript_1106	L0F63_005817	L0F63_005817
gnl|WGS:JAKSZP|L0F63_005837-T1_mrna	L0F63_005837	L0F63_005837
unassigned_transcript_1107	L0F63_005882	L0F63_005882
gnl|WGS:JAKSZP|L0F63_005889-T1_mrna	L0F63_005889	L0F63_005889
unassigned_transcript_1108	L0F63_005907	L0F63_005907
gnl|WGS:JAKSZP|L0F63_005913-T1_mrna	L0F63_005913	L0F63_005913
gnl|WGS:JAKSZP|L0F63_005919-T1_mrna	L0F63_005919	L0F63_005919
gnl|WGS:JAKSZP|L0F63_005920-T1_mrna	L0F63_005920	L0F63_005920
gnl|WGS:JAKSZP|L0F63_005928-T1_mrna	L0F63_005928	L0F63_005928
gnl|WGS:JAKSZP|L0F63_005959-T1_mrna	L0F63_005959	L0F63_005959
gnl|WGS:JAKSZP|L0F63_006013-T1_mrna	L0F63_006013	L0F63_006013
gnl|WGS:JAKSZP|L0F63_006021-T1_mrna	L0F63_006021	L0F63_006021
gnl|WGS:JAKSZP|L0F63_006031-T1_mrna	L0F63_006031	L0F63_006031
gnl|WGS:JAKSZP|L0F63_006040-T1_mrna	L0F63_006040	L0F63_006040
gnl|WGS:JAKSZP|L0F63_006122-T1_mrna	L0F63_006122	L0F63_006122
gnl|WGS:JAKSZP|L0F63_006128-T1_mrna	L0F63_006128	L0F63_006128
gnl|WGS:JAKSZP|L0F63_006129-T1_mrna	L0F63_006129	L0F63_006129
gnl|WGS:JAKSZP|L0F63_006141-T1_mrna	L0F63_006141	L0F63_006141
gnl|WGS:JAKSZP|L0F63_006153-T1_mrna	L0F63_006153	L0F63_006153
gnl|WGS:JAKSZP|L0F63_006166-T1_mrna	L0F63_006166	L0F63_006166
gnl|WGS:JAKSZP|L0F63_006221-T1_mrna	L0F63_006221	L0F63_006221
gnl|WGS:JAKSZP|L0F63_006301-T1_mrna	L0F63_006301	L0F63_006301
gnl|WGS:JAKSZP|L0F63_006313-T1_mrna	L0F63_006313	L0F63_006313
gnl|WGS:JAKSZP|L0F63_006314-T1_mrna	L0F63_006314	L0F63_006314
gnl|WGS:JAKSZP|L0F63_006318-T1_mrna	L0F63_006318	L0F63_006318
gnl|WGS:JAKSZP|L0F63_006335-T1_mrna	L0F63_006335	L0F63_006335
gnl|WGS:JAKSZP|L0F63_006336-T1_mrna	L0F63_006336	L0F63_006336
gnl|WGS:JAKSZP|L0F63_006340-T1_mrna	L0F63_006340	L0F63_006340
gnl|WGS:JAKSZP|L0F63_006344-T1_mrna	L0F63_006344	L0F63_006344
gnl|WGS:JAKSZP|L0F63_006352-T1_mrna	L0F63_006352	L0F63_006352
gnl|WGS:JAKSZP|L0F63_006353-T1_mrna	L0F63_006353	L0F63_006353
unassigned_transcript_1109	L0F63_006366	L0F63_006366
gnl|WGS:JAKSZP|L0F63_006376-T1_mrna	L0F63_006376	L0F63_006376
gnl|WGS:JAKSZP|L0F63_006385-T1_mrna	L0F63_006385	L0F63_006385
gnl|WGS:JAKSZP|L0F63_006405-T1_mrna	L0F63_006405	L0F63_006405
gnl|WGS:JAKSZP|L0F63_006406-T1_mrna	L0F63_006406	L0F63_006406
unassigned_transcript_1110	L0F63_006426	L0F63_006426
gnl|WGS:JAKSZP|L0F63_006445-T1_mrna	L0F63_006445	L0F63_006445
gnl|WGS:JAKSZP|L0F63_006470-T1_mrna	L0F63_006470	L0F63_006470
unassigned_transcript_1111	L0F63_006552	L0F63_006552
gnl|WGS:JAKSZP|L0F63_006553-T1_mrna	L0F63_006553	L0F63_006553
unassigned_transcript_1112	L0F63_006569	L0F63_006569
gnl|WGS:JAKSZP|L0F63_006595-T1_mrna	L0F63_006595	L0F63_006595
gnl|WGS:JAKSZP|L0F63_006628-T1_mrna	L0F63_006628	L0F63_006628
gnl|WGS:JAKSZP|L0F63_006647-T1_mrna	L0F63_006647	L0F63_006647
gnl|WGS:JAKSZP|L0F63_006698-T1_mrna	L0F63_006698	L0F63_006698
gnl|WGS:JAKSZP|L0F63_006705-T1_mrna	L0F63_006705	L0F63_006705
gnl|WGS:JAKSZP|L0F63_006734-T1_mrna	L0F63_006734	L0F63_006734
gnl|WGS:JAKSZP|L0F63_006740-T1_mrna	L0F63_006740	L0F63_006740
gnl|WGS:JAKSZP|L0F63_006745-T1_mrna	L0F63_006745	L0F63_006745
gnl|WGS:JAKSZP|L0F63_006752-T1_mrna	L0F63_006752	L0F63_006752
gnl|WGS:JAKSZP|L0F63_006757-T1_mrna	L0F63_006757	L0F63_006757
gnl|WGS:JAKSZP|L0F63_006765-T1_mrna	L0F63_006765	L0F63_006765
gnl|WGS:JAKSZP|L0F63_006766-T1_mrna	L0F63_006766	L0F63_006766
unassigned_transcript_1113	L0F63_006777	L0F63_006777
gnl|WGS:JAKSZP|L0F63_006784-T1_mrna	L0F63_006784	L0F63_006784
gnl|WGS:JAKSZP|L0F63_006791-T1_mrna	L0F63_006791	L0F63_006791
gnl|WGS:JAKSZP|L0F63_006798-T1_mrna	L0F63_006798	L0F63_006798
gnl|WGS:JAKSZP|L0F63_006799-T1_mrna	L0F63_006799	L0F63_006799
gnl|WGS:JAKSZP|L0F63_006830-T1_mrna	L0F63_006830	L0F63_006830
gnl|WGS:JAKSZP|L0F63_006877-T1_mrna	L0F63_006877	L0F63_006877
gnl|WGS:JAKSZP|L0F63_006948-T1_mrna	L0F63_006948	L0F63_006948
gnl|WGS:JAKSZP|L0F63_006970-T1_mrna	L0F63_006970	L0F63_006970
gnl|WGS:JAKSZP|L0F63_006982-T1_mrna	L0F63_006982	L0F63_006982
gnl|WGS:JAKSZP|L0F63_006993-T1_mrna	L0F63_006993	L0F63_006993
gnl|WGS:JAKSZP|L0F63_006999-T1_mrna	L0F63_006999	L0F63_006999
gnl|WGS:JAKSZP|L0F63_007051-T1_mrna	L0F63_007051	L0F63_007051
gnl|WGS:JAKSZP|L0F63_007055-T1_mrna	L0F63_007055	L0F63_007055
unassigned_transcript_1114	L0F63_007095	L0F63_007095
unassigned_transcript_1115	L0F63_007108	L0F63_007108
gnl|WGS:JAKSZP|L0F63_007151-T1_mrna	L0F63_007151	L0F63_007151
unassigned_transcript_1116	L0F63_007156	L0F63_007156
gnl|WGS:JAKSZP|L0F63_007166-T1_mrna	L0F63_007166	L0F63_007166
gnl|WGS:JAKSZP|L0F63_007206-T1_mrna	L0F63_007206	L0F63_007206
gnl|WGS:JAKSZP|L0F63_007209-T1_mrna	L0F63_007209	L0F63_007209
gnl|WGS:JAKSZP|L0F63_007258-T1_mrna	L0F63_007258	L0F63_007258
unassigned_transcript_1117	L0F63_007273	L0F63_007273
gnl|WGS:JAKSZP|L0F63_007294-T1_mrna	L0F63_007294	L0F63_007294
gnl|WGS:JAKSZP|L0F63_007303-T1_mrna	L0F63_007303	L0F63_007303
gnl|WGS:JAKSZP|L0F63_007304-T1_mrna	L0F63_007304	L0F63_007304
gnl|WGS:JAKSZP|L0F63_007311-T1_mrna	L0F63_007311	L0F63_007311
gnl|WGS:JAKSZP|L0F63_007338-T1_mrna	L0F63_007338	L0F63_007338
gnl|WGS:JAKSZP|L0F63_007348-T1_mrna	L0F63_007348	L0F63_007348
gnl|WGS:JAKSZP|L0F63_007357-T1_mrna	L0F63_007357	L0F63_007357
gnl|WGS:JAKSZP|L0F63_007384-T1_mrna	L0F63_007384	L0F63_007384
gnl|WGS:JAKSZP|L0F63_007390-T1_mrna	L0F63_007390	L0F63_007390
unassigned_transcript_1118	L0F63_007391	L0F63_007391
unassigned_transcript_1119	L0F63_007411	L0F63_007411
gnl|WGS:JAKSZP|L0F63_007416-T1_mrna	L0F63_007416	L0F63_007416
gnl|WGS:JAKSZP|L0F63_007418-T1_mrna	L0F63_007418	L0F63_007418
gnl|WGS:JAKSZP|L0F63_007439-T1_mrna	L0F63_007439	L0F63_007439
gnl|WGS:JAKSZP|L0F63_007449-T1_mrna	L0F63_007449	L0F63_007449
unassigned_transcript_1120	L0F63_007458	L0F63_007458
gnl|WGS:JAKSZP|L0F63_007459-T1_mrna	L0F63_007459	L0F63_007459
gnl|WGS:JAKSZP|L0F63_007470-T1_mrna	L0F63_007470	L0F63_007470
gnl|WGS:JAKSZP|L0F63_007483-T1_mrna	L0F63_007483	L0F63_007483
gnl|WGS:JAKSZP|L0F63_007493-T1_mrna	L0F63_007493	L0F63_007493
unassigned_transcript_1121	L0F63_007514	L0F63_007514
gnl|WGS:JAKSZP|L0F63_007523-T1_mrna	L0F63_007523	L0F63_007523
gnl|WGS:JAKSZP|L0F63_007531-T1_mrna	L0F63_007531	L0F63_007531
gnl|WGS:JAKSZP|L0F63_000024-T1_mrna	L0F63_000024	L0F63_000024
gnl|WGS:JAKSZP|L0F63_000025-T1_mrna	L0F63_000025	L0F63_000025
unassigned_transcript_1122	L0F63_000026	L0F63_000026
gnl|WGS:JAKSZP|L0F63_000027-T1_mrna	L0F63_000027	L0F63_000027
gnl|WGS:JAKSZP|L0F63_000028-T1_mrna	L0F63_000028	L0F63_000028
gnl|WGS:JAKSZP|L0F63_000058-T1_mrna	L0F63_000058	L0F63_000058
unassigned_transcript_1123	L0F63_000059	L0F63_000059
gnl|WGS:JAKSZP|L0F63_000097-T1_mrna	L0F63_000097	L0F63_000097
unassigned_transcript_1124	L0F63_000098	L0F63_000098
unassigned_transcript_1125	L0F63_000129	L0F63_000129
gnl|WGS:JAKSZP|L0F63_000130-T1_mrna	L0F63_000130	L0F63_000130
gnl|WGS:JAKSZP|L0F63_000131-T1_mrna	L0F63_000131	L0F63_000131
gnl|WGS:JAKSZP|L0F63_000132-T1_mrna	L0F63_000132	L0F63_000132
gnl|WGS:JAKSZP|L0F63_000133-T1_mrna	L0F63_000133	L0F63_000133
gnl|WGS:JAKSZP|L0F63_000158-T1_mrna	L0F63_000158	L0F63_000158
gnl|WGS:JAKSZP|L0F63_000159-T1_mrna	L0F63_000159	L0F63_000159
unassigned_transcript_1126	L0F63_000160	L0F63_000160
gnl|WGS:JAKSZP|L0F63_000191-T1_mrna	L0F63_000191	L0F63_000191
gnl|WGS:JAKSZP|L0F63_000283-T1_mrna	L0F63_000283	L0F63_000283
gnl|WGS:JAKSZP|L0F63_000284-T1_mrna	L0F63_000284	L0F63_000284
gnl|WGS:JAKSZP|L0F63_000309-T1_mrna	L0F63_000309	L0F63_000309
gnl|WGS:JAKSZP|L0F63_000310-T1_mrna	L0F63_000310	L0F63_000310
gnl|WGS:JAKSZP|L0F63_000335-T1_mrna	L0F63_000335	L0F63_000335
gnl|WGS:JAKSZP|L0F63_000336-T1_mrna	L0F63_000336	L0F63_000336
gnl|WGS:JAKSZP|L0F63_000337-T1_mrna	L0F63_000337	L0F63_000337
gnl|WGS:JAKSZP|L0F63_000338-T1_mrna	L0F63_000338	L0F63_000338
unassigned_transcript_1127	L0F63_000414	L0F63_000414
unassigned_transcript_1128	L0F63_000415	L0F63_000415
gnl|WGS:JAKSZP|L0F63_000416-T1_mrna	L0F63_000416	L0F63_000416
unassigned_transcript_1129	L0F63_000417	L0F63_000417
gnl|WGS:JAKSZP|L0F63_000459-T1_mrna	L0F63_000459	L0F63_000459
gnl|WGS:JAKSZP|L0F63_000460-T1_mrna	L0F63_000460	L0F63_000460
gnl|WGS:JAKSZP|L0F63_000481-T1_mrna	L0F63_000481	L0F63_000481
unassigned_transcript_1130	L0F63_000509	L0F63_000509
gnl|WGS:JAKSZP|L0F63_000510-T1_mrna	L0F63_000510	L0F63_000510
gnl|WGS:JAKSZP|L0F63_000511-T1_mrna	L0F63_000511	L0F63_000511
gnl|WGS:JAKSZP|L0F63_000534-T1_mrna	L0F63_000534	L0F63_000534
gnl|WGS:JAKSZP|L0F63_000535-T1_mrna	L0F63_000535	L0F63_000535
unassigned_transcript_1131	L0F63_000536	L0F63_000536
unassigned_transcript_1132	L0F63_000560	L0F63_000560
gnl|WGS:JAKSZP|L0F63_000561-T1_mrna	L0F63_000561	L0F63_000561
unassigned_transcript_1133	L0F63_000562	L0F63_000562
unassigned_transcript_1134	L0F63_000576	L0F63_000576
unassigned_transcript_1135	L0F63_000577	L0F63_000577
gnl|WGS:JAKSZP|L0F63_000597-T1_mrna	L0F63_000597	L0F63_000597
unassigned_transcript_1136	L0F63_000621	L0F63_000621
gnl|WGS:JAKSZP|L0F63_000622-T1_mrna	L0F63_000622	L0F63_000622
gnl|WGS:JAKSZP|L0F63_000684-T1_mrna	L0F63_000684	L0F63_000684
gnl|WGS:JAKSZP|L0F63_000701-T1_mrna	L0F63_000701	L0F63_000701
unassigned_transcript_1137	L0F63_000702	L0F63_000702
gnl|WGS:JAKSZP|L0F63_000703-T1_mrna	L0F63_000703	L0F63_000703
gnl|WGS:JAKSZP|L0F63_000723-T1_mrna	L0F63_000723	L0F63_000723
unassigned_transcript_1138	L0F63_000724	L0F63_000724
gnl|WGS:JAKSZP|L0F63_000756-T1_mrna	L0F63_000756	L0F63_000756
gnl|WGS:JAKSZP|L0F63_000800-T1_mrna	L0F63_000800	L0F63_000800
gnl|WGS:JAKSZP|L0F63_000822-T1_mrna	L0F63_000822	L0F63_000822
gnl|WGS:JAKSZP|L0F63_000840-T1_mrna	L0F63_000840	L0F63_000840
gnl|WGS:JAKSZP|L0F63_000841-T1_mrna	L0F63_000841	L0F63_000841
gnl|WGS:JAKSZP|L0F63_000842-T1_mrna	L0F63_000842	L0F63_000842
gnl|WGS:JAKSZP|L0F63_000863-T1_mrna	L0F63_000863	L0F63_000863
gnl|WGS:JAKSZP|L0F63_000883-T1_mrna	L0F63_000883	L0F63_000883
unassigned_transcript_1139	L0F63_000884	L0F63_000884
unassigned_transcript_1140	L0F63_000885	L0F63_000885
