tx	gene_id	MCIC_FC_2024_111	MCIC_FD_2024_105	MCIC_FD_2024_204	MCIC_MD_2024_109	MCIC_MD_2024_113	MCIC_MD_2024_116
unassigned_transcript_1561	L0F63_002199	0	0	0	0	0	0
unassigned_transcript_1562	L0F63_002215	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002216-T1_mrna	L0F63_002216	426	730	62	766	198	382
unassigned_transcript_1563	L0F63_002232	0	0	0	0	0	0
unassigned_transcript_1564	L0F63_002233	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002261-T1_mrna	L0F63_002261	896	1281	322	1321	457	797
gnl|WGS:JAKSZP|L0F63_002271-T1_mrna	L0F63_002271	103	218	29	197	37	75
gnl|WGS:JAKSZP|L0F63_002329-T1_mrna	L0F63_002329	831	5823	120	8682	575	205
gnl|WGS:JAKSZP|L0F63_002340-T1_mrna	L0F63_002340	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002341-T1_mrna	L0F63_002341	997	1762	54	1586	249	559
gnl|WGS:JAKSZP|L0F63_002342-T1_mrna	L0F63_002342	152	230	10	233	54	74
gnl|WGS:JAKSZP|L0F63_002368-T1_mrna	L0F63_002368	444	944	184	885	273	408
unassigned_transcript_1565	L0F63_002383	0	0	0	0	0	0
unassigned_transcript_1566	L0F63_002384	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002414-T1_mrna	L0F63_002414	335	2	221	4	167	440
gnl|WGS:JAKSZP|L0F63_002430-T1_mrna	L0F63_002430	3046	7247	896	7032	1787	2131
gnl|WGS:JAKSZP|L0F63_002462-T1_mrna	L0F63_002462	1234	2566	424	2932	812	1040
gnl|WGS:JAKSZP|L0F63_002463-T1_mrna	L0F63_002463	698	1806	294	1762	505	772
gnl|WGS:JAKSZP|L0F63_002478-T1_mrna	L0F63_002478	1048	2141	220	3585	386	748
unassigned_transcript_1567	L0F63_002484	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002512-T1_mrna	L0F63_002512	2622	2264	1339	2096	1768	2951
gnl|WGS:JAKSZP|L0F63_002513-T1_mrna	L0F63_002513	855	3830	134	3274	262	373
unassigned_transcript_1568	L0F63_002539	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002547-T1_mrna	L0F63_002547	179.568	82.897	1.029	17.841	2	0
gnl|WGS:JAKSZP|L0F63_002568-T1_mrna	L0F63_002568	387	459	190	604	216	385
gnl|WGS:JAKSZP|L0F63_002606-T1_mrna	L0F63_002606	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002607-T1_mrna	L0F63_002607	0	0	1	0	1	0
unassigned_transcript_1569	L0F63_002608	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002615-T1_mrna	L0F63_002615	318	233	40	186	148	253
unassigned_transcript_1570	L0F63_002625	0	0	0	0	0	0
unassigned_transcript_1571	L0F63_002637	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002651-T1_mrna	L0F63_002651	324	779	76	964	205	281
gnl|WGS:JAKSZP|L0F63_002652-T1_mrna	L0F63_002652	247	415	100	342	120	231
gnl|WGS:JAKSZP|L0F63_002677-T1_mrna	L0F63_002677	1354	2645	648	2421	1047	1313
gnl|WGS:JAKSZP|L0F63_002689-T1_mrna	L0F63_002689	139	809	8	651	25	73
unassigned_transcript_1572	L0F63_002690	0	0	0	0	0	0
unassigned_transcript_1573	L0F63_002700	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002712-T1_mrna	L0F63_002712	212	719	95	652	192	257
gnl|WGS:JAKSZP|L0F63_002723-T1_mrna	L0F63_002723	0	0	0	0	0	0
unassigned_transcript_1574	L0F63_002746	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002752-T1_mrna	L0F63_002752	173	489	34	390	78	175
unassigned_transcript_1575	L0F63_002795	0	0	0	0	0	0
unassigned_transcript_1576	L0F63_002796	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002797-T1_mrna	L0F63_002797	352.514	173	191	239	407	284
unassigned_transcript_1577	L0F63_002822	0	0	0	0	0	0
unassigned_transcript_1578	L0F63_002830	0	0	0	0	0	0
unassigned_transcript_1579	L0F63_002844	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002845-T1_mrna	L0F63_002845	42	5	0	7	9	11
unassigned_transcript_1580	L0F63_002859	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002860-T1_mrna	L0F63_002860	230	649	41	474	105	135
gnl|WGS:JAKSZP|L0F63_002870-T1_mrna	L0F63_002870	369	542	88	347	228	182
unassigned_transcript_1581	L0F63_002871	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002899-T1_mrna	L0F63_002899	341	536	83	761	94	244
unassigned_transcript_1582	L0F63_002909	0	0	0	0	0	0
unassigned_transcript_1583	L0F63_002929	0	0	0	0	0	0
unassigned_transcript_1584	L0F63_002937	0	0	0	0	0	0
unassigned_transcript_1585	L0F63_002938	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002945-T1_mrna	L0F63_002945	3093	3595	1728	3059	1933	3393
unassigned_transcript_1586	L0F63_002981	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_002994-T1_mrna	L0F63_002994	190	715	145	767	77	149
gnl|WGS:JAKSZP|L0F63_002995-T1_mrna	L0F63_002995	1	7	4	9	0	0
unassigned_transcript_1587	L0F63_003016	0	0	0	0	0	0
unassigned_transcript_1588	L0F63_003017	0	0	0	0	0	0
unassigned_transcript_1589	L0F63_003028	0	0	0	0	0	0
unassigned_transcript_1590	L0F63_003059	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003070-T1_mrna	L0F63_003070	87	273	3	335	13	39
gnl|WGS:JAKSZP|L0F63_003071-T1_mrna	L0F63_003071	534	1382	36	1531	66	166
unassigned_transcript_1591	L0F63_003093	0	0	0	0	0	0
unassigned_transcript_1592	L0F63_003141	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003153-T1_mrna	L0F63_003153	276	390	573	474	213	448
gnl|WGS:JAKSZP|L0F63_003169-T1_mrna	L0F63_003169	20	108	6	79	6	7
gnl|WGS:JAKSZP|L0F63_003179-T1_mrna	L0F63_003179	119	455	60	497	71	72
gnl|WGS:JAKSZP|L0F63_003180-T1_mrna	L0F63_003180	1348	3212	326	2509	871	1166
unassigned_transcript_1593	L0F63_003199	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003206-T1_mrna	L0F63_003206	85	218	18	155	88	86
gnl|WGS:JAKSZP|L0F63_003207-T1_mrna	L0F63_003207	736	1860	197	1284	501	906
gnl|WGS:JAKSZP|L0F63_003223-T1_mrna	L0F63_003223	7217	4801	3885	6897	8926	6228
unassigned_transcript_1594	L0F63_003251	0	0	0	0	0	0
unassigned_transcript_1595	L0F63_003252	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003284-T1_mrna	L0F63_003284	1600	4128	615	3599	1172	1361
unassigned_transcript_1596	L0F63_003285	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003294-T1_mrna	L0F63_003294	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003343-T1_mrna	L0F63_003343	123	469	12	98	18	60
gnl|WGS:JAKSZP|L0F63_003380-T1_mrna	L0F63_003380	497	1222	120	1763	155	331
gnl|WGS:JAKSZP|L0F63_003389-T1_mrna	L0F63_003389	61.705	1223.761	178.027	9723.46	52.644	40.268
gnl|WGS:JAKSZP|L0F63_003408-T1_mrna	L0F63_003408	214	298	50	231	70	123
gnl|WGS:JAKSZP|L0F63_003415-T1_mrna	L0F63_003415	474	6199	85	11404	65	21
gnl|WGS:JAKSZP|L0F63_003424-T1_mrna	L0F63_003424	39	26	6	76	8	33
unassigned_transcript_1597	L0F63_003443	0	0	0	0	0	0
unassigned_transcript_1598	L0F63_003467	0	0	0	0	0	0
unassigned_transcript_1599	L0F63_003522	0	0	0	0	0	0
unassigned_transcript_1600	L0F63_003532	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003548-T1_mrna	L0F63_003548	2080	2249	1584	2082	1444	2324
gnl|WGS:JAKSZP|L0F63_003559-T1_mrna	L0F63_003559	2097	1366	653	652	1985	2441
gnl|WGS:JAKSZP|L0F63_003560-T1_mrna	L0F63_003560	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003564-T1_mrna	L0F63_003564	190	4393	175	2667	175	83
gnl|WGS:JAKSZP|L0F63_003571-T1_mrna	L0F63_003571	1	0	0	2	0	0
gnl|WGS:JAKSZP|L0F63_003572-T1_mrna	L0F63_003572	2742	9508	396	11332	290	965
unassigned_transcript_1601	L0F63_003578	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003593-T1_mrna	L0F63_003593	52	189	9	143	18	38
gnl|WGS:JAKSZP|L0F63_003617-T1_mrna	L0F63_003617	1177	2156	275	2238	764	1104
gnl|WGS:JAKSZP|L0F63_003658-T1_mrna	L0F63_003658	1818	5295	201	5560	846	1269
gnl|WGS:JAKSZP|L0F63_003665-T1_mrna	L0F63_003665	2755	10248	630	10539	1427	2234
gnl|WGS:JAKSZP|L0F63_003677-T1_mrna	L0F63_003677	19311	13429	9521	26612	5410	13984
gnl|WGS:JAKSZP|L0F63_003720-T1_mrna	L0F63_003720	2652	2352	672	2967	1374	1693
gnl|WGS:JAKSZP|L0F63_003749-T1_mrna	L0F63_003749	31	79	3	56	6	17
unassigned_transcript_1602	L0F63_003750	0	0	0	0	0	0
unassigned_transcript_1603	L0F63_003751	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003786-T1_mrna	L0F63_003786	793	3597	102	4222	273	356
gnl|WGS:JAKSZP|L0F63_003821-T1_mrna	L0F63_003821	222	1163	95	722	138	213
gnl|WGS:JAKSZP|L0F63_003833-T1_mrna	L0F63_003833	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003843-T1_mrna	L0F63_003843	215	20830	22	1156	29	138
unassigned_transcript_1604	L0F63_003851	0	0	0	0	0	0
unassigned_transcript_1605	L0F63_003860	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003905-T1_mrna	L0F63_003905	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003925-T1_mrna	L0F63_003925	101	225	39	205.999	65	109.291
unassigned_transcript_1606	L0F63_003928	0	0	0	0	0	0
unassigned_transcript_1607	L0F63_003946	0	0	0	0	0	0
unassigned_transcript_1608	L0F63_003984	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004011-T1_mrna	L0F63_004011	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004053-T1_mrna	L0F63_004053	291	401	92	366	101	283
gnl|WGS:JAKSZP|L0F63_004060-T1_mrna	L0F63_004060	512	11	562	8	389	895
gnl|WGS:JAKSZP|L0F63_004068-T1_mrna	L0F63_004068	0	0	0	0	0	0
unassigned_transcript_1609	L0F63_004080	0	0	0	0	0	0
unassigned_transcript_1610	L0F63_004081	0	0	0	0	0	0
unassigned_transcript_1611	L0F63_004082	0	0	0	0	0	0
unassigned_transcript_1612	L0F63_004090	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004104-T1_mrna	L0F63_004104	27	74	4	61	9	18
gnl|WGS:JAKSZP|L0F63_004116-T1_mrna	L0F63_004116	1113	2703	353	3033	777	1120
gnl|WGS:JAKSZP|L0F63_004122-T1_mrna	L0F63_004122	607.561	30	95.929	75.761	103.962	393.928
unassigned_transcript_1613	L0F63_004165	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004225-T1_mrna	L0F63_004225	1085	3457	315	3828	638	840
gnl|WGS:JAKSZP|L0F63_004241-T1_mrna	L0F63_004241	119	500	39	515	69	131
gnl|WGS:JAKSZP|L0F63_004242-T1_mrna	L0F63_004242	113	282	65	221	59	106
gnl|WGS:JAKSZP|L0F63_004250-T1_mrna	L0F63_004250	803	664	362	937	301	563
unassigned_transcript_1614	L0F63_004255	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004262-T1_mrna	L0F63_004262	1691	5838	161	4010	904	821
gnl|WGS:JAKSZP|L0F63_004267-T1_mrna	L0F63_004267	1521	845	654	762	1321	1242
gnl|WGS:JAKSZP|L0F63_004276-T1_mrna	L0F63_004276	4597	6484	2743	5968	3143	4798
gnl|WGS:JAKSZP|L0F63_004285-T1_mrna	L0F63_004285	596	12	287	99	1007	759
gnl|WGS:JAKSZP|L0F63_004292-T1_mrna	L0F63_004292	1168	16	545	22	690	1174
gnl|WGS:JAKSZP|L0F63_004293-T1_mrna	L0F63_004293	846	2297	182	1689	496	617
gnl|WGS:JAKSZP|L0F63_004307-T1_mrna	L0F63_004307	79	202	13	386	58	61
gnl|WGS:JAKSZP|L0F63_004328-T1_mrna	L0F63_004328	1243	2516	259	3975	1002	855
gnl|WGS:JAKSZP|L0F63_004339-T1_mrna	L0F63_004339	15068	6543	5215	6254	10110	14524
gnl|WGS:JAKSZP|L0F63_004363-T1_mrna	L0F63_004363	571	307	376	413	303	782
gnl|WGS:JAKSZP|L0F63_004364-T1_mrna	L0F63_004364	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004379-T1_mrna	L0F63_004379	8529	420	2901	350	6862	7406
gnl|WGS:JAKSZP|L0F63_004406-T1_mrna	L0F63_004406	0	0	0	0	0	1
gnl|WGS:JAKSZP|L0F63_004418-T1_mrna	L0F63_004418	6	59	12	219	3	0
gnl|WGS:JAKSZP|L0F63_004426-T1_mrna	L0F63_004426	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004458-T1_mrna	L0F63_004458	111	889	47	1238	27	89
gnl|WGS:JAKSZP|L0F63_004472-T1_mrna	L0F63_004472	1524	3455	690	6479	540	1344
gnl|WGS:JAKSZP|L0F63_004491-T1_mrna	L0F63_004491	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004534-T1_mrna	L0F63_004534	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004537-T1_mrna	L0F63_004537	1	11	1	11	4	5
gnl|WGS:JAKSZP|L0F63_004538-T1_mrna	L0F63_004538	66	333	12	261	30	62
gnl|WGS:JAKSZP|L0F63_004549-T1_mrna	L0F63_004549	21	31	6	30	8	11
unassigned_transcript_1615	L0F63_004558	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004571-T1_mrna	L0F63_004571	0	0	0	0	0	1
gnl|WGS:JAKSZP|L0F63_004577-T1_mrna	L0F63_004577	1904	13906	332	10979	291	584
gnl|WGS:JAKSZP|L0F63_004595-T1_mrna	L0F63_004595	1812	3410	459	2952	836	1521
gnl|WGS:JAKSZP|L0F63_004634-T1_mrna	L0F63_004634	86	842	58	804	35	19
unassigned_transcript_1616	L0F63_004644	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004653-T1_mrna	L0F63_004653	0	0	0	0	0	0
unassigned_transcript_1617	L0F63_004711	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004712-T1_mrna	L0F63_004712	2093	6587	1184	6423	1147	1455
gnl|WGS:JAKSZP|L0F63_004757-T1_mrna	L0F63_004757	23	41	1	41	7	3
gnl|WGS:JAKSZP|L0F63_004758-T1_mrna	L0F63_004758	128	300	10	406	92	46
unassigned_transcript_1618	L0F63_004763	0	0	0	0	0	0
unassigned_transcript_1619	L0F63_004791	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004792-T1_mrna	L0F63_004792	41	12	39	27	108	11
unassigned_transcript_1620	L0F63_004834	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004866-T1_mrna	L0F63_004866	90	114	4	349	1	10
gnl|WGS:JAKSZP|L0F63_004900-T1_mrna	L0F63_004900	0	0	0	0	0	0
unassigned_transcript_1621	L0F63_004909	0	0	0	0	0	0
unassigned_transcript_1622	L0F63_004947	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004983-T1_mrna	L0F63_004983	1510	2223	411	3538	666	1224
gnl|WGS:JAKSZP|L0F63_004993-T1_mrna	L0F63_004993	3169	20855	2839	35359	1495	2940
unassigned_transcript_1623	L0F63_005000	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005014-T1_mrna	L0F63_005014	822	1922	140	3585	712	432
gnl|WGS:JAKSZP|L0F63_005034-T1_mrna	L0F63_005034	703	2222	185	1747	203	452
gnl|WGS:JAKSZP|L0F63_005037-T1_mrna	L0F63_005037	4325	5509	1463	4882	2666	4047
gnl|WGS:JAKSZP|L0F63_005044-T1_mrna	L0F63_005044	982	3	189	2	539	1669
gnl|WGS:JAKSZP|L0F63_005075-T1_mrna	L0F63_005075	1594	2052	942	1922	983	1931
gnl|WGS:JAKSZP|L0F63_005102-T1_mrna	L0F63_005102	699	738	657	514	560	1240
gnl|WGS:JAKSZP|L0F63_005109-T1_mrna	L0F63_005109	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005119-T1_mrna	L0F63_005119	149	361	97	289	74	184
gnl|WGS:JAKSZP|L0F63_005120-T1_mrna	L0F63_005120	60	178	6	236	25	31
gnl|WGS:JAKSZP|L0F63_005147-T1_mrna	L0F63_005147	1	11	0	0	2	0
gnl|WGS:JAKSZP|L0F63_005173-T1_mrna	L0F63_005173	882	1570	514	1419	620	990
gnl|WGS:JAKSZP|L0F63_005174-T1_mrna	L0F63_005174	2806	1677	1546	2475	2388	3081
gnl|WGS:JAKSZP|L0F63_005204-T1_mrna	L0F63_005204	128	433	17	489	109	130
gnl|WGS:JAKSZP|L0F63_005220-T1_mrna	L0F63_005220	0	955	0	158	22	0
gnl|WGS:JAKSZP|L0F63_005239-T1_mrna	L0F63_005239	926	723	982	666	1185	1267
gnl|WGS:JAKSZP|L0F63_005292-T1_mrna	L0F63_005292	0	0	0	0	0	0
unassigned_transcript_1624	L0F63_005313	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005380-T1_mrna	L0F63_005380	214	864	26	864	117	150
gnl|WGS:JAKSZP|L0F63_005393-T1_mrna	L0F63_005393	119	255	19	250	60	86
unassigned_transcript_1625	L0F63_005408	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005419-T1_mrna	L0F63_005419	6405	15942	2124	23229	4713	5179
unassigned_transcript_1626	L0F63_005430	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005436-T1_mrna	L0F63_005436	744	5233	117	4405	140	399
gnl|WGS:JAKSZP|L0F63_005442-T1_mrna	L0F63_005442	1484	1281	501	2028	3672	1249
gnl|WGS:JAKSZP|L0F63_005458-T1_mrna	L0F63_005458	629	172	549	193	420	835
gnl|WGS:JAKSZP|L0F63_005464-T1_mrna	L0F63_005464	380	782	67	1181	145	316
gnl|WGS:JAKSZP|L0F63_005482-T1_mrna	L0F63_005482	971.225	1854.833	149.453	1575.97	529.811	553.196
gnl|WGS:JAKSZP|L0F63_005491-T1_mrna	L0F63_005491	604	1666	75	2382	344	415
gnl|WGS:JAKSZP|L0F63_005497-T1_mrna	L0F63_005497	889	1797	504	2243	528	1051
gnl|WGS:JAKSZP|L0F63_005513-T1_mrna	L0F63_005513	3403	66	2292	79	1911	5428
gnl|WGS:JAKSZP|L0F63_005537-T1_mrna	L0F63_005537	676	1530	182	1192	220	416
gnl|WGS:JAKSZP|L0F63_005555-T1_mrna	L0F63_005555	8	21	5	27	3	6
gnl|WGS:JAKSZP|L0F63_005556-T1_mrna	L0F63_005556	435	1805	137	1811	213	472
unassigned_transcript_1627	L0F63_005581	0	0	0	0	0	0
unassigned_transcript_1628	L0F63_005615	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005620-T1_mrna	L0F63_005620	21	4	1	55	7	13
gnl|WGS:JAKSZP|L0F63_005640-T1_mrna	L0F63_005640	6902	5051	1135	7622	6218	4371
unassigned_transcript_1629	L0F63_005641	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005649-T1_mrna	L0F63_005649	591.314	1520.088	25.066	5473.998	213.619	267.549
gnl|WGS:JAKSZP|L0F63_005660-T1_mrna	L0F63_005660	592	857	231	648	299	526
gnl|WGS:JAKSZP|L0F63_005675-T1_mrna	L0F63_005675	1580	4386	247	6266	600	930
gnl|WGS:JAKSZP|L0F63_005681-T1_mrna	L0F63_005681	570	1392	145	1371	423	439
unassigned_transcript_1630	L0F63_005735	0	0	0	0	0	0
unassigned_transcript_1631	L0F63_005768	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005771-T1_mrna	L0F63_005771	561	1410	285	1550	488	498
unassigned_transcript_1632	L0F63_005778	0	0	0	0	0	0
unassigned_transcript_1633	L0F63_005779	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005800-T1_mrna	L0F63_005800	0	0	0	0	0	0
unassigned_transcript_1634	L0F63_005840	0	0	0	0	0	0
unassigned_transcript_1635	L0F63_005846	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005847-T1_mrna	L0F63_005847	165	785	24	540	89	122
gnl|WGS:JAKSZP|L0F63_005848-T1_mrna	L0F63_005848	13	52	1	37	4	5
gnl|WGS:JAKSZP|L0F63_005857-T1_mrna	L0F63_005857	715	2198	179	1760	557	663
unassigned_transcript_1636	L0F63_005858	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005870-T1_mrna	L0F63_005870	3	5	7	9	5	2
gnl|WGS:JAKSZP|L0F63_005871-T1_mrna	L0F63_005871	436	363	358	342	382	509
gnl|WGS:JAKSZP|L0F63_005908-T1_mrna	L0F63_005908	522	1397	174	1123	293	418
unassigned_transcript_1637	L0F63_005909	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005938-T1_mrna	L0F63_005938	28	39	5	49	9	15
gnl|WGS:JAKSZP|L0F63_005939-T1_mrna	L0F63_005939	213	350	40	293	98	169
unassigned_transcript_1638	L0F63_005952	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005953-T1_mrna	L0F63_005953	186	2051	18	2404	302	189
gnl|WGS:JAKSZP|L0F63_005967-T1_mrna	L0F63_005967	0	0	0	0	0	0
unassigned_transcript_1639	L0F63_005977	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006026-T1_mrna	L0F63_006026	0	0	0	1	0	0
unassigned_transcript_1640	L0F63_006032	0	0	0	0	0	0
unassigned_transcript_1641	L0F63_006033	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006042-T1_mrna	L0F63_006042	341	1533	36	1224	169	146
unassigned_transcript_1642	L0F63_006061	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006079-T1_mrna	L0F63_006079	113	427	19	347	42	91
gnl|WGS:JAKSZP|L0F63_006084-T1_mrna	L0F63_006084	224	473	70	414	78	108
gnl|WGS:JAKSZP|L0F63_006087-T1_mrna	L0F63_006087	507	624	154	411	382	439
gnl|WGS:JAKSZP|L0F63_006123-T1_mrna	L0F63_006123	16	29	6	42	2	7
unassigned_transcript_1643	L0F63_006149	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006171-T1_mrna	L0F63_006171	525	1299	103	1179	310	448
gnl|WGS:JAKSZP|L0F63_006182-T1_mrna	L0F63_006182	617	1189	270	1048	368	521
unassigned_transcript_1644	L0F63_006183	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006194-T1_mrna	L0F63_006194	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006195-T1_mrna	L0F63_006195	2739	5259	2865	3848	2668	3954
gnl|WGS:JAKSZP|L0F63_006214-T1_mrna	L0F63_006214	521	643	242	784	174	595
gnl|WGS:JAKSZP|L0F63_006223-T1_mrna	L0F63_006223	125	452	14	280	67	73
gnl|WGS:JAKSZP|L0F63_006224-T1_mrna	L0F63_006224	399	1325	62	1030	213	287
gnl|WGS:JAKSZP|L0F63_006231-T1_mrna	L0F63_006231	1558	4081	411	3594	824	1226
unassigned_transcript_1645	L0F63_006255	0	0	0	0	0	0
unassigned_transcript_1646	L0F63_006267	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006286-T1_mrna	L0F63_006286	1130.35	3610.369	65	6394.984	204	390
gnl|WGS:JAKSZP|L0F63_006315-T1_mrna	L0F63_006315	277	329	51	703	180	229
gnl|WGS:JAKSZP|L0F63_006359-T1_mrna	L0F63_006359	12	61	0	42	5	4
unassigned_transcript_1647	L0F63_006402	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006417-T1_mrna	L0F63_006417	7215	6240	4794	5234	5443	7750
gnl|WGS:JAKSZP|L0F63_006429-T1_mrna	L0F63_006429	1	3	34	38	0	0
gnl|WGS:JAKSZP|L0F63_006440-T1_mrna	L0F63_006440	794	1868	484	1637	564	1023
gnl|WGS:JAKSZP|L0F63_006459-T1_mrna	L0F63_006459	1108	1598	281	1392	624	1003
gnl|WGS:JAKSZP|L0F63_006467-T1_mrna	L0F63_006467	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006475-T1_mrna	L0F63_006475	1854	2175	1646	1919	1629	2263
unassigned_transcript_1648	L0F63_006478	0	0	0	0	0	0
unassigned_transcript_1649	L0F63_006479	0	0	0	0	0	0
unassigned_transcript_1650	L0F63_006485	0	0	0	0	0	0
unassigned_transcript_1651	L0F63_006489	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006496-T1_mrna	L0F63_006496	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006505-T1_mrna	L0F63_006505	455	1337	126	1040	213	393
gnl|WGS:JAKSZP|L0F63_006576-T1_mrna	L0F63_006576	1772	8829	708	13744	608	1217
gnl|WGS:JAKSZP|L0F63_006577-T1_mrna	L0F63_006577	0	1	1	0	0	0
gnl|WGS:JAKSZP|L0F63_006622-T1_mrna	L0F63_006622	3	87	9	66	0	0
gnl|WGS:JAKSZP|L0F63_006643-T1_mrna	L0F63_006643	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006677-T1_mrna	L0F63_006677	1171	1120	552	1173	618	1255
gnl|WGS:JAKSZP|L0F63_006699-T1_mrna	L0F63_006699	135	686	14	1214	10	48
gnl|WGS:JAKSZP|L0F63_006703-T1_mrna	L0F63_006703	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006750-T1_mrna	L0F63_006750	499	2113	148	1544	356	375
gnl|WGS:JAKSZP|L0F63_006758-T1_mrna	L0F63_006758	1247	3847	858	3961	718	1249
gnl|WGS:JAKSZP|L0F63_006780-T1_mrna	L0F63_006780	8966	8482	8607	8564	3831	6844
unassigned_transcript_1652	L0F63_006795	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006808-T1_mrna	L0F63_006808	62	623	10	1131	8	21
gnl|WGS:JAKSZP|L0F63_006812-T1_mrna	L0F63_006812	231	505	118	552	229	172
gnl|WGS:JAKSZP|L0F63_006823-T1_mrna	L0F63_006823	1033	2359	324	2011	781	643
gnl|WGS:JAKSZP|L0F63_006834-T1_mrna	L0F63_006834	4156	3623	1687	4759	1714	3573
gnl|WGS:JAKSZP|L0F63_006845-T1_mrna	L0F63_006845	142.89	139	56.001	71	61	157.493
gnl|WGS:JAKSZP|L0F63_006872-T1_mrna	L0F63_006872	95.055	270.943	24.581	464.506	17.036	114.31
unassigned_transcript_1653	L0F63_006895	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006926-T1_mrna	L0F63_006926	32	136	9	142	12	19
gnl|WGS:JAKSZP|L0F63_006934-T1_mrna	L0F63_006934	1801	4003	416	5576	1107	1373
gnl|WGS:JAKSZP|L0F63_006968-T1_mrna	L0F63_006968	21	140	1	203	1	2
gnl|WGS:JAKSZP|L0F63_006975-T1_mrna	L0F63_006975	3513	3979	1581	3970	2972	3781
