gene_id	gene_name	MCIC_FC_2024_111	MCIC_FD_2024_105	MCIC_FD_2024_204	MCIC_MD_2024_109	MCIC_MD_2024_113	MCIC_MD_2024_116
L0F63_001953	L0F63_001953	279	837	96	699	168	216
L0F63_001954	L0F63_001954	0	0	0	0	0	0
L0F63_001955	L0F63_001955	882	1802	464	1710	477	1084
L0F63_001956	L0F63_001956	0	0	0	0	0	0
L0F63_001957	L0F63_001957	0	0	0	0	0	0
L0F63_001958	L0F63_001958	0	0	0	0	0	0
L0F63_001959	L0F63_001959	867	2211	233	2230	512	726
L0F63_001960	L0F63_001960	1355	1707	638	4604	1141	1581
L0F63_001961	L0F63_001961	0	0	0	0	0	0
L0F63_001962	L0F63_001962	0	0	0	0	0	0
L0F63_001963	L0F63_001963	0	0	0	0	0	0
L0F63_001964	L0F63_001964	0	0	0	0	0	0
L0F63_001965	L0F63_001965	895	7550	44	15403	88	240
L0F63_001966	L0F63_001966	413	749	22	485	100	114
L0F63_001967	L0F63_001967	216	704	44	657	133	161
L0F63_001968	L0F63_001968	0	0	0	0	0	0
L0F63_001969	L0F63_001969	844	1443	501	1602	511	853
L0F63_001970	L0F63_001970	0	0	0	0	0	0
L0F63_001971	L0F63_001971	65	259	4	276	12	37
L0F63_001972	L0F63_001972	7	26	2	58	4	3
L0F63_001973	L0F63_001973	0	0	0	0	0	0
L0F63_001974	L0F63_001974	975	2628	391	3173	899	1019
L0F63_001975	L0F63_001975	1319	1857	665	1517	884	1412
L0F63_001976	L0F63_001976	0	0	0	0	0	0
L0F63_001977	L0F63_001977	0	0	0	0	0	0
L0F63_001978	L0F63_001978	575	1018	91	1178	155	480
L0F63_001979	L0F63_001979	45	70	5	86	8	31
L0F63_001980	L0F63_001980	6113	5608	2306	5373	5084	6184
L0F63_001981	L0F63_001981	0	0	0	0	0	0
L0F63_001982	L0F63_001982	0	0	0	0	0	0
L0F63_001983	L0F63_001983	0	0	0	0	0	0
L0F63_001984	L0F63_001984	0	0	0	0	0	0
L0F63_001985	L0F63_001985	0	0	0	0	0	0
L0F63_001986	L0F63_001986	519	838	140	760	246	376
L0F63_001987	L0F63_001987	1307	1506	220	1987	121	421
L0F63_001988	L0F63_001988	276	2377	89	2943	141	244
L0F63_001989	L0F63_001989	0	0	0	0	0	0
L0F63_001990	L0F63_001990	6111	2979	2301	1973	4622	5598
L0F63_001991	L0F63_001991	0	0	0	0	0	0
L0F63_001992	L0F63_001992	0	0	0	0	0	0
L0F63_001993	L0F63_001993	1196	1731	481	1603	673	1436
L0F63_001994	L0F63_001994	0	0	0	0	0	0
L0F63_001995	L0F63_001995	21	659	3	647	2	7
L0F63_001996	L0F63_001996	588	1147	291	1202	354	418
L0F63_001997	L0F63_001997	0	0	0	0	0	0
L0F63_001998	L0F63_001998	26	73	12	51	47	83
L0F63_001999	L0F63_001999	0	0	0	0	0	0
L0F63_002000	L0F63_002000	0	0	0	0	0	0
L0F63_002001	L0F63_002001	478	1293	165	1614	215	440
L0F63_002002	L0F63_002002	12	56	8	42	9	13
L0F63_002003	L0F63_002003	0	0	0	0	0	0
L0F63_002004	L0F63_002004	9004	23660	3188	43521	5998	8230
L0F63_002005	L0F63_002005	729	1532	230	831	356	614
L0F63_002006	L0F63_002006	140	325	131	420	187	196
L0F63_002007	L0F63_002007	0	0	0	0	0	0
L0F63_002008	L0F63_002008	352	748	76	633	228	299
L0F63_002009	L0F63_002009	0	0	0	0	0	0
L0F63_002010	L0F63_002010	0	0	0	0	0	0
L0F63_002011	L0F63_002011	0	0	0	0	0	0
L0F63_002012	L0F63_002012	690	1318	249	1368	618	707
L0F63_002013	L0F63_002013	90	185	8	149	24	63
L0F63_002014	L0F63_002014	95	274	29	345	58	60
L0F63_002015	L0F63_002015	783	2065	263	1529	363	694
L0F63_002016	L0F63_002016	0	0	0	0	0	0
L0F63_002017	L0F63_002017	7	0	6	3	4	1
L0F63_002018	L0F63_002018	0	0	0	0	0	0
L0F63_002019	L0F63_002019	0	0	0	0	0	0
L0F63_002020	L0F63_002020	0	0	0	0	0	0
L0F63_002021	L0F63_002021	1475	1788	593	1579	854	1306
L0F63_002022	L0F63_002022	28	136	3	164	21	22
L0F63_002023	L0F63_002023	425	1567	58	1552	208	250
L0F63_002024	L0F63_002024	45	57	11	82	14	23
L0F63_002025	L0F63_002025	12	8	39	3	0	2
L0F63_002026	L0F63_002026	0	0	0	0	0	0
L0F63_002027	L0F63_002027	167	468	32	420	84	113
L0F63_002028	L0F63_002028	462	1101	223	856	167	509
L0F63_002029	L0F63_002029	666	1296	233	1219	555	622
L0F63_002030	L0F63_002030	429	1106	87	1407	356	299
L0F63_002031	L0F63_002031	120	670	55	539	34	161
L0F63_002032	L0F63_002032	542	1694	38	2308	141	262
L0F63_002033	L0F63_002033	1125	1034	500	757	739	1340
L0F63_002034	L0F63_002034	11621	16394	2817	20428	9628	12090
L0F63_002035	L0F63_002035	14213	18805	24694	5980	14760	14874
L0F63_002036	L0F63_002036	705	1546	57	2410	256	346
L0F63_002037	L0F63_002037	0	0	0	0	0	0
L0F63_002038	L0F63_002038	0	0	0	0	0	0
L0F63_002039	L0F63_002039	3	1	10	1	3	3
L0F63_002040	L0F63_002040	0	0	0	0	0	0
L0F63_002041	L0F63_002041	0	0	0	0	0	0
L0F63_002042	L0F63_002042	62	245	38	213	34	89
L0F63_002043	L0F63_002043	52	105	26	127	21	26
L0F63_002044	L0F63_002044	0	0	0	0	0	0
L0F63_002045	L0F63_002045	0	34	1	28	0	1
L0F63_002046	L0F63_002046	0	0	0	0	0	0
L0F63_002047	L0F63_002047	938	917	488	1234	814	971
L0F63_002048	L0F63_002048	0	0	0	0	0	0
L0F63_002049	L0F63_002049	0	0	0	0	0	0
L0F63_002050	L0F63_002050	534	689	242	684	284	436
L0F63_002051	L0F63_002051	1	1	1	0	0	1
L0F63_002052	L0F63_002052	1435	4554	539	4535	905	1179
L0F63_002053	L0F63_002053	111	372	24	379	61	66
L0F63_002054	L0F63_002054	1441	909	2103	1772	1152	2085
L0F63_002055	L0F63_002055	474	1	629	4	590	718
L0F63_002056	L0F63_002056	0	0	0	0	0	0
L0F63_002057	L0F63_002057	2991	466	120	657	914	1385
L0F63_002058	L0F63_002058	0	0	0	0	0	0
L0F63_002059	L0F63_002059	0	0	0	0	0	0
L0F63_002060	L0F63_002060	0	0	0	0	0	0
L0F63_002061	L0F63_002061	0	0	0	0	0	0
L0F63_002062	L0F63_002062	0	0	0	0	0	0
L0F63_002063	L0F63_002063	3	2	0	1	0	0
L0F63_002064	L0F63_002064	0	0	0	0	0	0
L0F63_002065	L0F63_002065	674	1985	227	1171	169	375
L0F63_002066	L0F63_002066	0	0	0	0	0	0
L0F63_002067	L0F63_002067	820	275	737	123	817	777
L0F63_002068	L0F63_002068	21899	4401	22512	3364	25184	24804
L0F63_002069	L0F63_002069	715	1981	162	1622	536	634
L0F63_002070	L0F63_002070	316	483	72	519	177	290
L0F63_002071	L0F63_002071	5054	12384	860	10992	2505	3768
L0F63_002072	L0F63_002072	0	0	0	0	0	0
L0F63_002073	L0F63_002073	477	1108	121	1187	260	359
L0F63_002074	L0F63_002074	300	465	301	495	293	377
L0F63_002075	L0F63_002075	634	1100	165	1165	178	293
L0F63_002076	L0F63_002076	0	0	0	0	0	0
L0F63_002077	L0F63_002077	4108	7771	2270	8091	2579	4510
L0F63_002078	L0F63_002078	0	0	0	0	0	0
L0F63_002079	L0F63_002079	1862	2514	1406	2958	1305	1695
L0F63_002080	L0F63_002080	2618	4361	1664	5449	1145	2395
L0F63_002081	L0F63_002081	177	712	23	570	49	125
L0F63_002082	L0F63_002082	0	0	0	0.5	0	0
L0F63_002083	L0F63_002083	1033	950	363	974	667	1002
L0F63_002084	L0F63_002084	0	0	0	0	0	0
L0F63_002085	L0F63_002085	227	591	24	1002	48	59
L0F63_002086	L0F63_002086	0	0	0	0	0	0
L0F63_002087	L0F63_002087	4	0	0	7	0	1
L0F63_002088	L0F63_002088	469	362	200	290	169	549
L0F63_002089	L0F63_002089	15	40	4	17	10	17
L0F63_002090	L0F63_002090	96	289	16	231	46	126
L0F63_002091	L0F63_002091	113	194	23	372	34	39
L0F63_002092	L0F63_002092	2551	4190	1507	5212	2001	2656
L0F63_002093	L0F63_002093	0	0	0	0	0	0
L0F63_002094	L0F63_002094	0	0	0	1	0	0
L0F63_002095	L0F63_002095	15605.697	12.001	17268	37.003	11167.815	20908.585
L0F63_002096	L0F63_002096	0	0	0	0	0	0
L0F63_002097	L0F63_002097	6031	17234	8675	23068	2252	3221
L0F63_002098	L0F63_002098	30	372	14	299	43	172
L0F63_002099	L0F63_002099	263	1311	50	3127	84	130
L0F63_002100	L0F63_002100	651	1761	41	1719	130	159
L0F63_002101	L0F63_002101	48	50	26	45	38	62
L0F63_002102	L0F63_002102	0	0	0	0	0	0
L0F63_002103	L0F63_002103	0	0	0	0	0	0
L0F63_002104	L0F63_002104	304	475	66	510	167	235
L0F63_002105	L0F63_002105	861	1246	291	1276	338	1131
L0F63_002106	L0F63_002106	0	0	0	0	0	0
L0F63_002107	L0F63_002107	1005	1999	249	3201	520	1056
L0F63_002108	L0F63_002108	1524	2725	708	2981	476	1409
L0F63_002109	L0F63_002109	416	438	276	508	264	416
L0F63_002110	L0F63_002110	0	0	0	0	0	0
L0F63_002111	L0F63_002111	34	168	12	196	29	26
L0F63_002112	L0F63_002112	191	294	160	546	121	171
L0F63_002113	L0F63_002113	0	0	0	0	0	0
L0F63_002114	L0F63_002114	0	0	0	0	0	0
L0F63_002115	L0F63_002115	1288	742	893	882	1059	1910
L0F63_002116	L0F63_002116	784	943	223	602	362	943
L0F63_002117	L0F63_002117	223	252	99	267	123	229
L0F63_002118	L0F63_002118	0	0	0	0	0	0
L0F63_002119	L0F63_002119	0	0	0	0	0	0
L0F63_002120	L0F63_002120	2922	6201	1456	4394	1576	2467
L0F63_002121	L0F63_002121	0	0	0	0	0	0
L0F63_002122	L0F63_002122	436	697	141	674	259	331
L0F63_002123	L0F63_002123	0	0	0	0	0	0
L0F63_002124	L0F63_002124	0	0	0	0	0	0
L0F63_002125	L0F63_002125	79	444	6	491	52	101
L0F63_002126	L0F63_002126	0	0	0	0	0	0
L0F63_002127	L0F63_002127	0	0	0	0	0	0
L0F63_002128	L0F63_002128	1221	2207	382	2815	730	1184
L0F63_002129	L0F63_002129	0	0	0	0	0	0
L0F63_002130	L0F63_002130	63	118	18	149	46	68
L0F63_002131	L0F63_002131	334	703	110	699	219	285
L0F63_002132	L0F63_002132	0	0	0	0	0	0
L0F63_002133	L0F63_002133	1801	1780	645	2099	1419	1950
L0F63_002134	L0F63_002134	0	0	0	0	0	0
L0F63_002135	L0F63_002135	0	0	0	0	0	0
L0F63_002136	L0F63_002136	0	0	0	0	0	0
L0F63_002137	L0F63_002137	2709	4887	314	5166	1328	2087
L0F63_002138	L0F63_002138	678	3121	378	954	334	779
L0F63_002139	L0F63_002139	5978	5870	1394	8041	2755	3819
L0F63_002140	L0F63_002140	0	0	0	0	0	0
L0F63_002141	L0F63_002141	99	450	28	430	52	97
L0F63_002142	L0F63_002142	68.931	2200.087	121.188	8707.227	15	40
L0F63_002143	L0F63_002143	971	1259	564	1249	798	1201
L0F63_002144	L0F63_002144	143	355	31	263	91	109
L0F63_002145	L0F63_002145	1271	4102	397	3811	604	817
L0F63_002146	L0F63_002146	2090	9658	546	6471	888	1739
L0F63_002147	L0F63_002147	851	1440	394	1507	516	871
L0F63_002148	L0F63_002148	0	0	0	0	0	0
L0F63_002149	L0F63_002149	3988	4950	441	5133	1106	2139
L0F63_002150	L0F63_002150	0	0	0	0	0	0
L0F63_002151	L0F63_002151	4111	4107	1418	4122	2637	3840
L0F63_002152	L0F63_002152	82	29	25	29	18	23
L0F63_002153	L0F63_002153	5359	12	1792	85	239	1437
L0F63_002154	L0F63_002154	2122	4297	1396	3452	1324	1942
L0F63_002155	L0F63_002155	822	1993	455	1981	577	766
L0F63_002156	L0F63_002156	0	0	0	0	0	0
L0F63_002157	L0F63_002157	926	2283	106	2940	253	428
L0F63_002158	L0F63_002158	0	0	0	0	0	0
L0F63_002159	L0F63_002159	2572	5939	498	4328	1384	1820
L0F63_002160	L0F63_002160	2906	7190	1237	10711	683	1759
L0F63_002161	L0F63_002161	3755.936	5762.004	1729	5114.12	2721	4003.974
L0F63_002162	L0F63_002162	0	0	0	0	0	0
L0F63_002163	L0F63_002163	0	0	0	0	0	0
L0F63_002164	L0F63_002164	637	1377	155	1030	464	558
L0F63_002165	L0F63_002165	0	0	0	1	0	0
L0F63_002166	L0F63_002166	0	0	0	0	0	0
L0F63_002167	L0F63_002167	71	176	43	194	59	66
L0F63_002168	L0F63_002168	140	405	86	385	143	194
L0F63_002169	L0F63_002169	92	7	12	0	32	123
L0F63_002170	L0F63_002170	0	0	0	0	0	0
L0F63_002171	L0F63_002171	0	0	0	0	0	0
L0F63_002172	L0F63_002172	909	2690	190	2615	473	668
L0F63_002173	L0F63_002173	981	1729	282	2495	440	709
L0F63_002174	L0F63_002174	15	21	5	16	7	2
L0F63_002175	L0F63_002175	8	15	0	68	7	6
L0F63_002176	L0F63_002176	0	0	0	0	0	0
L0F63_002177	L0F63_002177	0	0	0	0	0	0
L0F63_002178	L0F63_002178	0	0	0	0	0	0
L0F63_002179	L0F63_002179	62	7	2	37	12	0
L0F63_002180	L0F63_002180	0	0	0	0	0	0
L0F63_002181	L0F63_002181	0	0	0	0	0	0
L0F63_002182	L0F63_002182	0	0	0	0	0	0
L0F63_002183	L0F63_002183	0	0	0	0	0	0
L0F63_002184	L0F63_002184	177	60	32	146	6	45
L0F63_002185	L0F63_002185	0	0	0	0	0	0
L0F63_002186	L0F63_002186	1497	2942	595	2350	1302	1487
L0F63_002187	L0F63_002187	185	298	64	269	122	221
L0F63_002188	L0F63_002188	108	392	11	290	25	61
L0F63_002189	L0F63_002189	0	0	0	0	0	0
L0F63_002190	L0F63_002190	389	1068	176	1012	212	452
L0F63_002191	L0F63_002191	65	212	12	232	9	18
L0F63_002192	L0F63_002192	331	419	198	397	160	273
L0F63_002193	L0F63_002193	3	1	0	1	0	1
L0F63_002194	L0F63_002194	0	0	0	0	0	0
L0F63_002195	L0F63_002195	0	0	0	0	0	0
L0F63_002196	L0F63_002196	1198	2555	180	2720	619	668
L0F63_002197	L0F63_002197	0	0	0	0	0	0
L0F63_002198	L0F63_002198	289	209	145	279	261	339
L0F63_002199	L0F63_002199	0	0	0	0	0	0
L0F63_002200	L0F63_002200	1207	1973	776	2225	779	1221
L0F63_002201	L0F63_002201	0	0	0	0	0	0
L0F63_002202	L0F63_002202	2282	810	1181	1229	1608	2741
L0F63_002203	L0F63_002203	966	1505	610	3103	1395	928
L0F63_002204	L0F63_002204	0	0	0	0	0	0
L0F63_002205	L0F63_002205	1039	1685	1124	818	1211	1746
L0F63_002206	L0F63_002206	0	3	0	3	0	3
L0F63_002207	L0F63_002207	0	0	0	0	0	0
L0F63_002208	L0F63_002208	1075	1860	242	2285	419	737
L0F63_002209	L0F63_002209	0	0	0	0	0	0
L0F63_002210	L0F63_002210	0	0	0	0	0	0
L0F63_002211	L0F63_002211	312	417	335	524	298	405
L0F63_002212	L0F63_002212	3154	5854	1825	6072	2392	3518
L0F63_002213	L0F63_002213	0	0	0	0	0	0
L0F63_002214	L0F63_002214	0	0	0	0	0	0
L0F63_002215	L0F63_002215	0	0	0	0	0	0
L0F63_002216	L0F63_002216	426	730	62	766	198	382
L0F63_002217	L0F63_002217	2689	4047	1298	5020	1278	2634
L0F63_002218	L0F63_002218	1	0	0	0	0	0
L0F63_002219	L0F63_002219	0	0	0	0	0	0
L0F63_002220	L0F63_002220	792	3213	82	3721	199	321
L0F63_002221	L0F63_002221	0	0	0	0	0	0
L0F63_002222	L0F63_002222	0	0	0	0	0	0
L0F63_002223	L0F63_002223	8318	78020	52	103951	2035	1938
L0F63_002224	L0F63_002224	4408	37728	23	55533	955	881
L0F63_002225	L0F63_002225	0	0	0	0	0	0
L0F63_002226	L0F63_002226	320	5	302	4	86	680
L0F63_002227	L0F63_002227	0	0	0	0	0	0
L0F63_002228	L0F63_002228	0	0	0	0	0	0
L0F63_002229	L0F63_002229	0	0	0	0	0	0
L0F63_002230	L0F63_002230	737	645	324	696	484	709
L0F63_002231	L0F63_002231	17	90	4	121	4	8
L0F63_002232	L0F63_002232	0	0	0	0	0	0
L0F63_002233	L0F63_002233	0	0	0	0	0	0
L0F63_002234	L0F63_002234	0	0	0	0	0	0
L0F63_002235	L0F63_002235	0	0	0	0	0	0
L0F63_002236	L0F63_002236	2789	13382	675	12021	1286	2202
L0F63_002237	L0F63_002237	185	1184	30	1405	11	106
L0F63_002238	L0F63_002238	0	0	0	0	0	0
L0F63_002239	L0F63_002239	17	145	33	144	30	14
L0F63_002240	L0F63_002240	848	1717	520	3138	665	605
L0F63_002241	L0F63_002241	0	0	0	0	0	0
L0F63_002242	L0F63_002242	384	624	117	491	180	368
L0F63_002243	L0F63_002243	834	1432	511	1851	22	160
L0F63_002244	L0F63_002244	1006	2406	327	2093	466	1041
L0F63_002245	L0F63_002245	642	870	305	900	286	881
L0F63_002246	L0F63_002246	0	0	0	0	0	0
L0F63_002247	L0F63_002247	0	0	0	0	0	0
L0F63_002248	L0F63_002248	159	88	43	265	45	36
L0F63_002249	L0F63_002249	713	1559	123	1592	360	512
L0F63_002250	L0F63_002250	3274	2094	2417	1911	2063	3123
L0F63_002251	L0F63_002251	538	344	366	482	277	424
L0F63_002252	L0F63_002252	0	0	0	0	0	0
L0F63_002253	L0F63_002253	1947	1809	1130	1999	1129	2349
L0F63_002254	L0F63_002254	2298	7036	719	4032	1221	1930
L0F63_002255	L0F63_002255	0	0	0	0	0	0
L0F63_002256	L0F63_002256	833	1655	464	2014	629	738
L0F63_002257	L0F63_002257	0	0	0	0	0	0
L0F63_002258	L0F63_002258	103	20	441	3	50	172
L0F63_002259	L0F63_002259	0	0	0	0	0	0
L0F63_002260	L0F63_002260	420	547	318	539	385	628
L0F63_002261	L0F63_002261	896	1281	322	1321	457	797
L0F63_002262	L0F63_002262	15008	2969	5337	7776	4656	9126
L0F63_002263	L0F63_002263	27	3	131	5	11	163
L0F63_002264	L0F63_002264	1640	4280	351	3981	775	1369
L0F63_002265	L0F63_002265	696	1090	436	1017	419	695
L0F63_002266	L0F63_002266	582	1595	500	733	250	707
L0F63_002267	L0F63_002267	3635	2981	1311	3649	2881	3700
L0F63_002268	L0F63_002268	475	587	81	633	145	339
L0F63_002269	L0F63_002269	118	524	14	646	27	75
L0F63_002270	L0F63_002270	0	0	0	0	0	0
L0F63_002271	L0F63_002271	103	218	29	197	37	75
L0F63_002272	L0F63_002272	0	0	0	0	0	0
L0F63_002273	L0F63_002273	378	739	34	777	75	335
L0F63_002274	L0F63_002274	9004	0	3211	17	10072	8569
L0F63_002275	L0F63_002275	0	0	0	0	0	0
L0F63_002276	L0F63_002276	0	0	0	0	0	0
L0F63_002277	L0F63_002277	0	0	0	0	0	0
L0F63_002278	L0F63_002278	1	0	0	0	0	1
L0F63_002279	L0F63_002279	175	620	46	329	95	184
L0F63_002280	L0F63_002280	0	0	0	0	0	0
L0F63_002281	L0F63_002281	645	689	176	455	159	338
L0F63_002282	L0F63_002282	0	0	0	0	0	0
L0F63_002283	L0F63_002283	0	0	0	0	0	0
L0F63_002284	L0F63_002284	1175	312	588	244	1316	1429
L0F63_002285	L0F63_002285	613	910	239	859	480	499
L0F63_002286	L0F63_002286	0	0	0	0	0	0
L0F63_002287	L0F63_002287	0	0	0	0	0	0
L0F63_002288	L0F63_002288	0	0	0	0	0	0
L0F63_002289	L0F63_002289	196	526	64	487	100	115
L0F63_002290	L0F63_002290	492	393	215	670	214	588
L0F63_002291	L0F63_002291	0	0	0	0	0	0
L0F63_002292	L0F63_002292	0	0	0	0	0	0
L0F63_002293	L0F63_002293	971	6206	392	5974	598	676
L0F63_002294	L0F63_002294	0	0	0	0	0	0
L0F63_002295	L0F63_002295	0	0	0	0	0	0
L0F63_002296	L0F63_002296	0	0	0	0	0	0
L0F63_002297	L0F63_002297	545	1685	139	1936	160	341
L0F63_002298	L0F63_002298	1774	1833	1000	1767	1205	1947
L0F63_002299	L0F63_002299	2469	5489	554	5893	1325	1806
L0F63_002300	L0F63_002300	0	0	0	0	0	0
L0F63_002301	L0F63_002301	3132	6106	270	5765	1493	1885
L0F63_002302	L0F63_002302	26	89	4	96	11	11
L0F63_002303	L0F63_002303	2656	3903	770	24191	2103	1726
L0F63_002304	L0F63_002304	1162	1453	474	1621	699	1157
L0F63_002305	L0F63_002305	1194	2136	447	2609	828	789
L0F63_002306	L0F63_002306	134	1277	51	520	476	12
L0F63_002307	L0F63_002307	839	2338	748	2538	744	991
L0F63_002308	L0F63_002308	794	956	435	732	784	805
L0F63_002309	L0F63_002309	309	576	185	479	299	287
L0F63_002310	L0F63_002310	0	0	0	0	0	0
L0F63_002311	L0F63_002311	6629	672	3738	540	4618	7239
L0F63_002312	L0F63_002312	425	1099	79	993	116	236
L0F63_002313	L0F63_002313	1024.248	217.171	426.284	1753.921	1466.224	921.265
L0F63_002314	L0F63_002314	0	0	0	0	0	0
L0F63_002315	L0F63_002315	1705.56	1946.89	1048.118	3427.232	2260.899	1322.807
L0F63_002316	L0F63_002316	206	627	57	651	89	125
L0F63_002317	L0F63_002317	290	574	94	610	161	243
L0F63_002318	L0F63_002318	0	0	0	0	0	0
L0F63_002319	L0F63_002319	0	0	0	0	0	0
L0F63_002320	L0F63_002320	0	0	0	0	0	0
L0F63_002321	L0F63_002321	1570	1806	1328	2234	1196	1621
L0F63_002322	L0F63_002322	0	0	0	0	0	0
L0F63_002323	L0F63_002323	874	1298	146	1518	511	685
L0F63_002324	L0F63_002324	3025	3762	3159	3484	2514	2515
L0F63_002325	L0F63_002325	0	0	0	0	0	0
L0F63_002326	L0F63_002326	298	1246	77	1357	102	222
L0F63_002327	L0F63_002327	314	564	119	485	213	273
L0F63_002328	L0F63_002328	1463	2746	640	2170	1137	1393
L0F63_002329	L0F63_002329	831	5823	120	8682	575	205
L0F63_002330	L0F63_002330	4213	6229	4179	5035	2911	3529
L0F63_002331	L0F63_002331	182	749	33	801	76	116
L0F63_002332	L0F63_002332	1745	1702	972	2043	1029	1548
L0F63_002333	L0F63_002333	0	0	0	0	0	0
L0F63_002334	L0F63_002334	1680	2436	119	4533	196	864
L0F63_002335	L0F63_002335	0	0	0	0	0	0
L0F63_002336	L0F63_002336	10	794	28	32	37	13
L0F63_002337	L0F63_002337	787	1724	108	2307	353	419
L0F63_002338	L0F63_002338	1	5	0	2	0	0
L0F63_002339	L0F63_002339	58	583	43	58	31	149
L0F63_002340	L0F63_002340	0	0	0	0	0	0
L0F63_002341	L0F63_002341	997	1762	54	1586	249	559
L0F63_002342	L0F63_002342	152	230	10	233	54	74
L0F63_002343	L0F63_002343	774	1398	327	1491	483	746
L0F63_002344	L0F63_002344	0	0	0	0	0	0
L0F63_002345	L0F63_002345	121	634	5	597	34	62
L0F63_002346	L0F63_002346	348.038	158.096	94.815	80.932	178.09	243.355
L0F63_002347	L0F63_002347	569	1657	92	1349	206	376
L0F63_002348	L0F63_002348	0	0	0	0	0	0
L0F63_002349	L0F63_002349	277	680	98	713	182	285
L0F63_002350	L0F63_002350	33	733	0	871	1	5
L0F63_002351	L0F63_002351	875	4975	380	3710	411	681
L0F63_002352	L0F63_002352	0	0	0	0	0	0
L0F63_002353	L0F63_002353	3246	2422	1293	3052	2792	4142
L0F63_002354	L0F63_002354	0	0	0	0	0	0
L0F63_002355	L0F63_002355	0	0	0	0	0	0
L0F63_002356	L0F63_002356	753	485	525	513	771	865
L0F63_002357	L0F63_002357	363	2032	39	2099	129	179
L0F63_002358	L0F63_002358	2135	1028	1899	866	1674	3480
L0F63_002359	L0F63_002359	89	115	26	62	26	75
L0F63_002360	L0F63_002360	0	0	0	0	0	0
L0F63_002361	L0F63_002361	212	622	52	792	49	216
L0F63_002362	L0F63_002362	306	931	77	1181	68	261
L0F63_002363	L0F63_002363	0	0	0	0	0	0
L0F63_002364	L0F63_002364	117	727	6	822	35	53
L0F63_002365	L0F63_002365	55	378	1	376	12	33
L0F63_002366	L0F63_002366	326	403	264	318	245	348
L0F63_002367	L0F63_002367	0	0	0	0	0	0
L0F63_002368	L0F63_002368	444	944	184	885	273	408
L0F63_002369	L0F63_002369	332	2887	61	1190	250	129
L0F63_002370	L0F63_002370	0	0	0	0	0	0
L0F63_002371	L0F63_002371	516	1003	190	840	353	467
L0F63_002372	L0F63_002372	2	0	3	0	2	1
L0F63_002373	L0F63_002373	82	102	23	111	25	70
L0F63_002374	L0F63_002374	0	0	0	0	0	0
L0F63_002375	L0F63_002375	1317	3706	636	3078	1302	705
L0F63_002376	L0F63_002376	0	0	0	0	0	0
L0F63_002377	L0F63_002377	848	1313	263	1112	519	798
L0F63_002378	L0F63_002378	53	292	34	384	36	38
L0F63_002379	L0F63_002379	0	0	0	0	0	0
L0F63_002380	L0F63_002380	845	1068	5	73	15	3
L0F63_002381	L0F63_002381	1604	4070	381	2898	839	1717
L0F63_002382	L0F63_002382	1920	5201	402	6076	822	1482
L0F63_002383	L0F63_002383	0	0	0	0	0	0
L0F63_002384	L0F63_002384	0	0	0	0	0	0
L0F63_002385	L0F63_002385	1008	968	199	1438	610	930
L0F63_002386	L0F63_002386	0	0	0	0	0	0
L0F63_002387	L0F63_002387	96	371	60	125	53	104
L0F63_002388	L0F63_002388	134	383	78	413	112	127
L0F63_002389	L0F63_002389	98	299	63	399	106	143
L0F63_002390	L0F63_002390	0	0	0	0	0	0
L0F63_002391	L0F63_002391	1	246	0	299	0	0
L0F63_002392	L0F63_002392	688	3069	204	3394	590	542
L0F63_002393	L0F63_002393	1	23	1	51	0	0
L0F63_002394	L0F63_002394	247	1361	22	1687	57	111
L0F63_002395	L0F63_002395	0	0	0	0	0	0
L0F63_002396	L0F63_002396	897	2072	449	1955	897	912
L0F63_002397	L0F63_002397	0	0	0	0	0	0
L0F63_002398	L0F63_002398	0	0	0	0	0	0
L0F63_002399	L0F63_002399	0	0	0	0	0	0
L0F63_002400	L0F63_002400	3229	3766	1201	5464	2032	2092
L0F63_002401	L0F63_002401	1397	2620	524	2115	1080	1250
L0F63_002402	L0F63_002402	19104	31358	9882	15718	14549	23708
L0F63_002403	L0F63_002403	0	0	0	0	0	0
L0F63_002404	L0F63_002404	0	0	0	0	0	0
L0F63_002405	L0F63_002405	0	0	0	0	0	0
L0F63_002406	L0F63_002406	273	1267	43	1504	122	172
L0F63_002407	L0F63_002407	0	0	0	0	0	0
L0F63_002408	L0F63_002408	230	552	37	598	113	152
L0F63_002409	L0F63_002409	6934	28317	108	9462	459	632
L0F63_002410	L0F63_002410	0	0	0	0	0	0
L0F63_002411	L0F63_002411	1	3	0	8	0	0
L0F63_002412	L0F63_002412	0	0	0	0	0	0
L0F63_002413	L0F63_002413	0	0	0	0	0	0
L0F63_002414	L0F63_002414	335	2	221	4	167	440
L0F63_002415	L0F63_002415	0	0	0	0	0	0
L0F63_002416	L0F63_002416	0	0	0	0	0	0
L0F63_002417	L0F63_002417	0	0	0	0	0	0
L0F63_002418	L0F63_002418	2029	4598	377	3512	994	1848
L0F63_002419	L0F63_002419	0	0	0	0	0	0
L0F63_002420	L0F63_002420	30	1	64	2	148	41
L0F63_002421	L0F63_002421	3096	1909	503	2618	307	1070
L0F63_002422	L0F63_002422	1828	1692	679	1990	1208	2099
L0F63_002423	L0F63_002423	0	0	0	0	0	0
L0F63_002424	L0F63_002424	3045	302	1848	434	2232	3122
L0F63_002425	L0F63_002425	284	22	191	50	228	285
L0F63_002426	L0F63_002426	2037	4062	703	3475	1163	2011
